Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast
2024-07-07,SKU_2,WH_5,SUP_2,West,20.0,608.0,14.0,267,0,15.0,26.38,0,0,20.55
2024-07-08,SKU_2,WH_5,SUP_2,West,18.0,590.0,14.0,267,0,15.0,26.38,0,0,17.41
2024-07-09,SKU_2,WH_5,SUP_2,East,16.0,574.0,,267,0,15.0,26.38,0,0,18.7
2024-07-10,SKU_2,WH_5,SUP_2,East,16.0,558.0,14.0,267,0,15.0,26.38,0,0,14.66
2024-07-11,SKU_2,WH_5,SUP_2,West,17.0,541.0,14.0,267,0,15.0,26.38,0,0,21.4
2024-07-12,SKU_2,WH_5,SUP_2,West,8.0,533.0,14.0,267,0,15.0,26.38,0,0,6.58
2024-07-13,SKU_2,WH_5,SUP_2,West,26.0,507.0,14.0,267,0,15.0,26.38,1,0,28.69
2024-07-14,SKU_2,WH_5,SUP_2,East,16.0,491.0,14.0,267,0,15.0,26.38,0,0,12.61
2024-07-15,SKU_2,WH_5,SUP_2,East,22.0,469.0,14.0,267,0,15.0,26.38,0,0,24.23
2024-07-16,SKU_2,WH_5,SUP_2,North,missing,456.0,14.0,267,0,15.0,26.38,0,0,12.21
2024-07-17,SKU_2,WH_5,SUP_2,East,10.0,,14.0,267,0,15.0,26.38,0,0,16.29
2024-07-18,SKU_2,WH_5,SUP_2,South,21.0,425.0,14.0,267,0,15.0,26.38,0,0,22.22
2024-07-19,SKU_2,WH_5,SUP_2,East,21.0,404.0,14.0,267,0,15.0,26.38,0,0,18.57
2024-07-20,SKU_2,WH_5,SUP_2,West,23.0,381.0,14.0,267,0,15.0,26.38,1,0,23.93
2024-07-21,SKU_2,WH_5,SUP_2,,18.0,363.0,14.0,267,0,15.0,26.38,0,0,16.73
2024-07-22,SKU_2,WH_5,SUP_2,West,18.0,345.0,,267,0,15.0,26.38,0,0,20.74
2024-07-23,SKU_2,WH_5,SUP_2,West,18.0,327.0,14.0,267,0,15.0,26.38,0,0,14.84
2024-07-24,SKU_2,WH_5,SUP_2,North,153.0,2790.0,14.0,267,0,15.0,26.38,0,0,95.53644960674488
2024-07-25,SKU_2,WH_5,SUP_2,East,18.0,,14.0,267,0,15.0,26.38,1,0,19.31
2024-07-26,SKU_2,WH_5,SUP_2,North,16.0,276.0,14.0,267,0,15.0,26.38,0,0,13.83
2024-07-27,SKU_2,WH_5,SUP_2,West,16.0,260.0,14.0,267,0,15.0,26.38,0,0,13.23
2024-07-28,SKU_2,WH_5,SUP_2,West,11.0,582.0,14.0,267,333,15.0,26.38,0,0,10.67
2024-07-29,SKU_2,WH_5,SUP_2,West,21.0,561.0,14.0,267,0,15.0,26.38,0,0,22.35
2024-07-30,SKU_2,WH_5,SUP_2,North,12.0,549.0,14.0,267,0,15.0,26.38,0,0,12.97
2024-07-31,SKU_2,WH_5,SUP_2,North,22.0,527.0,14.0,267,0,15.0,26.38,0,0,26.11
2024-08-01,SKU_2,WH_5,SUP_2,East,17.0,510.0,,267,0,15.0,26.38,0,0,20.28
2024-08-02,SKU_2,WH_5,SUP_2,South,31.0,479.0,14.0,267,0,15.0,26.38,1,0,32.33
2024-08-03,SKU_2,WH_5,SUP_2,West,13.0,466.0,14.0,267,0,15.0,26.38,0,0,6.57
2024-08-04,SKU_2,WH_5,SUP_2,West,13.0,453.0,14.0,267,0,15.0,26.38,0,0,14.95
2024-08-05,SKU_2,WH_5,SUP_2,West,8.0,445.0,,267,0,15.0,26.38,0,0,3.16
2024-08-06,SKU_2,WH_5,SUP_2,South,8.0,,14.0,267,0,15.0,26.38,0,0,7.29
2024-08-07,SKU_2,WH_5,SUP_2,North,12.0,,14.0,267,0,15.0,26.38,0,0,11.33
2024-08-08,SKU_2,WH_5,SUP_2,East,16.0,409.0,14.0,267,0,15.0,26.38,0,0,15.92
2024-08-09,SKU_2,WH_5,SUP_2,West,22.0,387.0,14.0,267,0,15.0,26.38,0,0,17.49
2024-08-10,SKU_2,WH_5,SUP_2,North,,378.0,14.0,267,0,15.0,26.38,0,0,11.35
2024-08-11,SKU_2,WH_5,SUP_2,North,19.0,359.0,14.0,267,0,15.0,26.38,1,0,19.94
2024-08-12,SKU_2,WH_5,SUP_2,North,7.0,352.0,14.0,267,0,15.0,26.38,1,0,
2024-08-13,SKU_2,WH_5,SUP_2,West,13.0,339.0,14.0,267,0,15.0,26.38,0,0,11.11
2024-08-14,SKU_2,WH_5,SUP_2,East,17.0,322.0,14.0,267,0,15.0,26.38,0,0,17.15
2024-08-15,SKU_2,WH_5,SUP_2,North,17.0,305.0,14.0,267,0,15.0,26.38,0,0,16.38
2024-08-16,SKU_2,WH_5,SUP_2,,12.0,293.0,14.0,267,0,15.0,26.38,0,0,11.37
2024-08-17,SKU_2,WH_5,SUP_2,North,16.0,277.0,14.0,267,0,15.0,26.38,1,0,17.42
2024-08-18,SKU_2,WH_5,SUP_2,West,,261.0,14.0,267,0,15.0,26.38,0,0,14.86
2024-08-19,SKU_2,WH_5,SUP_2,North,15.0,706.0,14.0,267,460,15.0,26.38,0,0,10.86
2024-08-20,SKU_2,WH_5,SUP_2,West,2.0,704.0,14.0,267,0,15.0,26.38,0,0,0.0
2024-08-21,SKU_2,WH_5,SUP_2,North,11.0,,14.0,267,0,15.0,26.38,0,0,10.49
2024-08-22,SKU_2,WH_5,SUP_2,East,10.0,683.0,,267,0,15.0,26.38,0,0,12.52
2024-08-23,SKU_2,WH_5,SUP_2,,,663.0,14.0,267,0,15.0,26.38,1,0,18.6
2024-08-24,SKU_2,WH_5,SUP_2,South,9.0,654.0,14.0,267,0,15.0,26.38,0,0,4.87
2024-08-25,SKU_2,WH_5,SUP_2,,7.0,647.0,14.0,267,0,15.0,26.38,0,0,10.32
2024-08-26,SKU_2,WH_5,SUP_2,North,0.0,647.0,14.0,267,0,15.0,26.38,0,0,0.0
2024-08-27,SKU_2,WH_5,SUP_2,North,20.0,627.0,14.0,267,0,15.0,26.38,0,0,19.05
2024-08-28,SKU_2,WH_5,SUP_2,North,19.0,608.0,,267,0,15.0,26.38,0,0,18.8
2024-08-29,SKU_2,WH_5,SUP_2,South,14.0,594.0,,267,0,15.0,26.38,0,0,10.31
2024-08-30,SKU_2,WH_5,SUP_2,South,16.0,578.0,14.0,267,0,15.0,26.38,0,0,10.98
2024-08-31,SKU_2,WH_5,SUP_2,,9.0,569.0,14.0,267,0,15.0,26.38,0,0,11.79
2024-09-01,SKU_2,WH_5,SUP_2,,17.0,552.0,14.0,267,0,15.0,26.38,0,0,22.96
2024-09-02,SKU_2,WH_5,SUP_2,South,2.0,550.0,14.0,267,0,15.0,26.38,0,0,8.08
2024-09-03,SKU_2,WH_5,SUP_2,North,9.0,541.0,14.0,267,0,15.0,26.38,0,0,9.34
2024-09-04,SKU_2,WH_5,SUP_2,West,13.0,,,267,0,15.0,26.38,0,0,17.28
2024-09-05,SKU_2,WH_5,SUP_2,South,12.0,516.0,14.0,267,0,15.0,26.38,0,0,13.13
2024-09-06,SKU_2,WH_5,SUP_2,North,12.0,,14.0,267,0,15.0,26.38,0,0,12.9
2024-09-07,SKU_2,WH_5,SUP_2,West,,500.0,14.0,267,0,15.0,26.38,0,0,0.32
2024-09-08,SKU_2,WH_5,SUP_2,South,10.0,490.0,14.0,267,0,15.0,26.38,0,0,9.84
2024-09-09,SKU_2,WH_5,SUP_2,South,10.0,,14.0,267,0,15.0,26.38,0,0,8.25
2024-09-10,SKU_2,WH_5,SUP_2,South,19.0,,14.0,267,0,15.0,26.38,1,0,18.3
2024-09-11,SKU_2,WH_5,SUP_2,East,11.0,450.0,14.0,267,0,15.0,26.38,0,0,14.89
2024-09-12,SKU_2,WH_5,SUP_2,North,8.0,442.0,14.0,267,0,15.0,26.38,0,0,7.25
2024-09-13,SKU_2,WH_5,SUP_2,East,8.0,434.0,14.0,267,0,15.0,26.38,0,0,7.36
2024-09-14,SKU_2,WH_5,SUP_2,East,12.0,422.0,14.0,267,0,15.0,26.38,0,0,3.86
2024-09-15,SKU_2,WH_5,SUP_2,West,19.0,403.0,14.0,267,0,15.0,26.38,0,0,19.37
2024-09-16,SKU_2,WH_5,SUP_2,West,16.0,387.0,,267,0,15.0,26.38,0,0,15.84
2024-09-17,SKU_2,WH_5,SUP_2,West,8.0,379.0,14.0,267,0,15.0,26.38,0,0,9.49
2024-09-18,SKU_2,WH_5,SUP_2,East,8.0,,14.0,267,0,15.0,26.38,0,0,9.94
2024-09-19,SKU_2,WH_5,SUP_2,North,14.0,357.0,14.0,267,0,15.0,26.38,0,0,13.15
2024-09-20,SKU_2,WH_5,SUP_2,North,10.0,347.0,14.0,267,0,15.0,26.38,0,0,8.85
2024-09-21,SKU_2,WH_5,SUP_2,North,6.0,341.0,14.0,267,0,15.0,26.38,0,0,7.72
2024-09-22,SKU_2,WH_5,SUP_2,East,1.0,340.0,14.0,267,0,15.0,26.38,0,0,1.25
2024-09-23,SKU_2,WH_5,SUP_2,West,14.0,326.0,14.0,267,0,15.0,26.38,0,0,18.19
2024-09-24,SKU_2,WH_5,SUP_2,South,6.0,320.0,14.0,267,0,15.0,26.38,0,0,1.77
2024-09-25,SKU_2,WH_5,SUP_2,South,13.0,307.0,14.0,267,0,15.0,26.38,0,0,11.97
2024-09-26,SKU_2,WH_5,SUP_2,West,1.0,306.0,14.0,267,0,15.0,26.38,0,0,0.0
2024-09-27,SKU_2,WH_5,SUP_2,West,17.0,289.0,14.0,267,0,15.0,26.38,0,0,14.16
2024-09-28,SKU_2,WH_5,SUP_2,West,0.0,289.0,14.0,267,0,15.0,26.38,0,0,N/A
2024-09-29,SKU_2,WH_5,SUP_2,North,6.0,,14.0,267,0,15.0,26.38,0,0,9.27
2024-09-30,SKU_2,WH_5,SUP_2,North,4.0,279.0,,267,0,15.0,26.38,0,0,2.98
2024-10-01,SKU_2,WH_5,SUP_2,South,4.0,275.0,14.0,267,0,15.0,26.38,0,0,8.81
2024-10-02,SKU_2,WH_5,SUP_2,East,12.0,263.0,14.0,267,0,15.0,26.38,0,0,8.29
2024-10-03,SKU_2,WH_5,SUP_2,East,7.0,750.0,14.0,267,494,15.0,26.38,0,0,11.28
2024-10-04,SKU_2,WH_5,SUP_2,East,11.0,739.0,14.0,267,0,15.0,26.38,0,0,10.17
2024-10-05,SKU_2,WH_5,SUP_2,West,10.0,729.0,14.0,267,0,15.0,26.38,0,0,9.0
2024-10-06,SKU_2,WH_5,SUP_2,East,7.0,722.0,14.0,267,0,15.0,26.38,0,0,8.39
2024-10-07,SKU_2,WH_5,SUP_2,South,12.0,,14.0,267,0,15.0,26.38,0,0,15.57
2024-10-08,SKU_2,WH_5,SUP_2,West,3.0,707.0,14.0,267,0,15.0,26.38,0,0,1.52
2024-10-09,SKU_2,WH_5,SUP_2,North,19.0,688.0,14.0,267,0,15.0,26.38,0,0,23.81
2024-10-10,SKU_2,WH_5,SUP_2,South,10.0,678.0,14.0,267,0,15.0,26.38,0,0,12.6
2024-10-11,SKU_2,WH_5,SUP_2,South,16.0,662.0,14.0,267,0,15.0,26.38,0,0,14.77
2024-10-12,SKU_2,WH_5,SUP_2,North,10.0,652.0,14.0,267,0,15.0,26.38,0,0,8.07
2024-10-13,SKU_2,WH_5,SUP_2,North,10.0,642.0,14.0,267,0,15.0,26.38,0,0,10.76
2024-10-14,SKU_2,WH_5,SUP_2,East,7.0,635.0,14.0,267,0,15.0,26.38,0,0,3.77
2024-10-15,SKU_2,WH_5,SUP_2,North,5.0,630.0,14.0,267,0,15.0,26.38,1,0,0.58
2024-10-16,SKU_2,WH_5,SUP_2,South,14.0,,14.0,267,0,15.0,26.38,1,0,
2024-10-17,SKU_2,WH_5,SUP_2,South,22.0,594.0,14.0,267,0,15.0,26.38,0,0,26.55
2024-10-18,SKU_2,WH_5,SUP_2,East,12.0,582.0,14.0,267,0,15.0,26.38,0,0,9.25
2024-10-19,SKU_2,WH_5,SUP_2,South,11.0,571.0,14.0,267,0,15.0,26.38,0,0,15.26
2024-10-20,SKU_2,WH_5,SUP_2,North,14.0,557.0,14.0,267,0,15.0,26.38,0,0,13.12
2024-10-21,SKU_2,WH_5,SUP_2,East,10.0,547.0,14.0,267,0,15.0,26.38,0,0,10.55
2024-10-22,SKU_2,WH_5,SUP_2,East,21.0,526.0,14.0,267,0,15.0,26.38,0,0,15.53
2024-10-23,SKU_2,WH_5,SUP_2,West,missing,524.0,14.0,267,0,15.0,26.38,0,0,7.01
2024-10-24,SKU_2,WH_5,SUP_2,South,0.0,524.0,14.0,267,0,15.0,26.38,0,0,4.41
2024-10-25,SKU_2,WH_5,SUP_2,North,13.0,511.0,14.0,267,0,15.0,26.38,0,0,14.97
2024-10-26,SKU_2,WH_5,SUP_2,South,15.0,496.0,14.0,267,0,15.0,26.38,0,0,15.54
2024-10-27,SKU_2,WH_5,SUP_2,East,12.0,484.0,14.0,267,0,15.0,26.38,0,0,11.81
2024-10-28,SKU_2,WH_5,SUP_2,East,10.0,474.0,,267,0,15.0,26.38,0,0,13.29
2024-10-29,SKU_2,WH_5,SUP_2,West,17.0,457.0,14.0,267,0,15.0,26.38,0,0,19.52
2024-10-30,SKU_2,WH_5,SUP_2,East,12.0,445.0,14.0,267,0,15.0,26.38,0,0,14.96
2024-10-31,SKU_2,WH_5,SUP_2,North,,421.0,14.0,267,0,15.0,26.38,0,0,29.04
2024-11-01,SKU_2,WH_5,SUP_2,East,18.0,403.0,14.0,267,0,15.0,26.38,0,0,13.7
2024-11-02,SKU_2,WH_5,SUP_2,North,4.0,399.0,14.0,267,0,15.0,26.38,0,0,4.68
2024-11-03,SKU_2,WH_5,SUP_2,North,19.0,380.0,14.0,267,0,15.0,26.38,0,0,17.11
2024-11-04,SKU_2,WH_5,SUP_2,West,18.0,362.0,14.0,267,0,15.0,26.38,0,0,19.64
2024-11-05,SKU_2,WH_5,SUP_2,North,3.0,359.0,14.0,267,0,15.0,26.38,0,0,4.45
2024-11-06,SKU_2,WH_5,SUP_2,South,18.0,341.0,14.0,267,0,15.0,26.38,0,0,14.53
2024-11-07,SKU_2,WH_5,SUP_2,West,4.0,337.0,14.0,267,0,15.0,26.38,0,0,
2024-11-08,SKU_2,WH_5,SUP_2,South,10.0,327.0,14.0,267,0,15.0,26.38,0,0,11.64
2024-11-09,SKU_2,WH_5,SUP_2,West,1.0,326.0,,267,0,15.0,26.38,0,0,1.84
2024-11-10,SKU_2,WH_5,SUP_2,South,15.0,311.0,,267,0,15.0,26.38,0,0,16.47
2024-11-11,SKU_2,WH_5,SUP_2,West,22.0,289.0,14.0,267,0,15.0,26.38,0,0,22.23
2024-11-12,SKU_2,WH_5,SUP_2,North,12.0,277.0,14.0,267,0,15.0,26.38,0,0,14.24
2024-11-13,SKU_2,WH_5,SUP_2,South,21.0,256.0,14.0,267,0,15.0,26.38,0,0,19.14
2024-11-14,SKU_2,WH_5,SUP_2,West,13.0,445.0,,267,202,15.0,26.38,0,0,
2024-11-15,SKU_2,WH_5,SUP_2,North,6.0,439.0,,267,0,15.0,26.38,0,0,8.2
2024-11-16,SKU_2,WH_5,SUP_2,North,10.0,429.0,14.0,267,0,15.0,26.38,0,0,13.66
2024-11-17,SKU_2,WH_5,SUP_2,North,9.0,420.0,14.0,267,0,15.0,26.38,0,0,9.44
2024-11-18,SKU_2,WH_5,SUP_2,South,9.0,411.0,14.0,267,0,15.0,26.38,0,0,
2024-11-19,SKU_2,WH_5,SUP_2,East,7.0,404.0,14.0,267,0,15.0,26.38,0,0,8.77
2024-11-20,SKU_2,WH_5,SUP_2,,11.0,393.0,14.0,267,0,15.0,26.38,0,0,13.34
2024-11-21,SKU_2,WH_5,SUP_2,East,11.0,382.0,14.0,267,0,15.0,26.38,0,0,8.67
2024-11-22,SKU_2,WH_5,SUP_2,East,9.0,373.0,14.0,267,0,15.0,26.38,0,0,14.23
2024-11-23,SKU_2,WH_5,SUP_2,South,14.0,359.0,14.0,267,0,15.0,26.38,0,0,12.75
2024-11-24,SKU_2,WH_5,SUP_2,East,18.0,341.0,14.0,267,0,15.0,26.38,0,0,20.22
2024-11-25,SKU_2,WH_5,SUP_2,West,13.0,328.0,14.0,267,0,15.0,26.38,0,0,12.88
2024-11-26,SKU_2,WH_5,SUP_2,West,11.0,317.0,14.0,267,0,15.0,26.38,0,0,12.6
2024-11-27,SKU_2,WH_5,SUP_2,South,14.0,,14.0,267,0,15.0,26.38,0,0,16.12
2024-11-28,SKU_2,WH_5,SUP_2,North,15.0,288.0,14.0,267,0,15.0,26.38,0,0,16.6
2024-11-29,SKU_2,WH_5,SUP_2,South,19.0,269.0,14.0,267,0,15.0,26.38,0,0,18.87
2024-11-30,SKU_2,WH_5,SUP_2,North,8.0,261.0,,267,0,15.0,26.38,0,0,8.4
2024-12-01,SKU_2,WH_5,SUP_2,West,14.0,660.0,14.0,267,413,15.0,26.38,1,0,13.51
2024-12-02,SKU_2,WH_5,SUP_2,,14.0,646.0,14.0,267,0,15.0,26.38,0,0,14.19
2024-12-03,SKU_2,WH_5,SUP_2,West,12.0,634.0,14.0,267,0,15.0,26.38,0,0,12.02
2024-12-04,SKU_2,WH_5,SUP_2,South,15.0,619.0,14.0,267,0,15.0,26.38,0,0,15.78
2024-12-05,SKU_2,WH_5,SUP_2,North,11.0,608.0,14.0,267,0,15.0,26.38,0,0,10.21
2024-12-06,SKU_2,WH_5,SUP_2,West,,592.0,14.0,267,0,15.0,26.38,0,0,9.89
2024-12-07,SKU_2,WH_5,SUP_2,??UNKNOWN??,21.0,571.0,14.0,267,0,15.0,26.38,0,0,30.2
2024-12-08,SKU_2,WH_5,SUP_2,West,12.0,559.0,14.0,267,0,15.0,26.38,0,0,9.75
2024-12-09,SKU_2,WH_5,SUP_2,South,16.0,543.0,14.0,267,0,15.0,26.38,0,0,12.75
2024-12-10,SKU_2,WH_5,SUP_2,South,17.0,526.0,14.0,267,0,15.0,26.38,0,0,18.78
2024-12-11,SKU_2,WH_5,SUP_2,West,14.0,512.0,14.0,267,0,15.0,26.38,0,0,17.15
2024-12-12,SKU_2,WH_5,SUP_2,East,28.0,484.0,14.0,267,0,15.0,26.38,0,0,28.62
2024-12-13,SKU_2,WH_5,SUP_2,East,,473.0,14.0,267,0,15.0,26.38,0,0,11.69
2024-12-14,SKU_2,WH_5,SUP_2,East,22.0,451.0,14.0,267,0,15.0,26.38,0,0,21.36
2024-12-15,SKU_2,WH_5,SUP_2,South,19.0,432.0,14.0,267,0,15.0,26.38,0,0,22.37
2024-12-16,SKU_2,WH_5,SUP_2,East,5.0,427.0,14.0,267,0,15.0,26.38,0,0,7.61
2024-12-17,SKU_2,WH_5,SUP_2,East,24.0,403.0,14.0,267,0,15.0,26.38,0,0,22.34
2024-12-18,SKU_2,WH_5,SUP_2,West,22.0,381.0,14.0,267,0,15.0,26.38,0,0,
2024-12-19,SKU_2,WH_5,SUP_2,West,13.0,368.0,14.0,267,0,15.0,26.38,1,0,12.89
2024-12-20,SKU_2,WH_5,SUP_2,West,19.0,349.0,14.0,267,0,15.0,26.38,0,0,21.5
2024-12-21,SKU_2,WH_5,SUP_2,East,23.0,326.0,14.0,267,0,15.0,26.38,0,0,25.61
2024-12-22,SKU_2,WH_5,SUP_2,West,23.0,303.0,14.0,267,0,15.0,26.38,0,0,32.3
2024-12-23,SKU_2,WH_5,SUP_2,North,25.0,278.0,14.0,267,0,15.0,26.38,0,0,24.31
2024-12-24,SKU_2,WH_5,SUP_2,East,29.0,249.0,14.0,267,0,15.0,26.38,0,0,33.43
2024-12-25,SKU_2,WH_5,SUP_2,North,,598.0,14.0,267,365,15.0,26.38,0,0,11.76
2024-12-26,SKU_2,WH_5,SUP_2,West,13.0,585.0,14.0,267,0,15.0,26.38,0,0,15.47
2024-12-27,SKU_2,WH_5,SUP_2,West,27.0,558.0,14.0,267,0,15.0,26.38,0,0,25.83
2024-12-28,SKU_2,WH_5,SUP_2,North,20.0,538.0,14.0,267,0,15.0,26.38,0,0,28.54
2024-12-29,SKU_2,WH_5,SUP_2,West,19.0,519.0,14.0,267,0,15.0,26.38,0,0,18.77
2024-12-30,SKU_2,WH_5,SUP_2,East,29.0,490.0,,267,0,15.0,26.38,0,0,29.31
2024-01-01,SKU_3,WH_1,SUP_8,South,10.0,650.0,14.0,240,0,7.72,13.54,0,0,11.33
2024-01-02,SKU_3,WH_1,SUP_8,North,8.0,642.0,14.0,240,0,7.72,13.54,0,0,7.36
2024-01-03,SKU_3,WH_1,SUP_8,,26.0,616.0,14.0,240,0,7.72,13.54,0,0,28.73
2024-01-04,SKU_3,WH_1,SUP_8,,18.0,598.0,14.0,240,0,7.72,13.54,0,0,21.64
2024-01-05,SKU_3,WH_1,SUP_8,,26.0,572.0,14.0,240,0,7.72,13.54,0,0,22.7
2024-01-06,SKU_3,WH_1,SUP_8,East,24.0,548.0,14.0,240,0,7.72,13.54,0,0,28.91
2024-01-07,SKU_3,WH_1,SUP_8,South,27.0,521.0,14.0,240,0,7.72,13.54,0,0,29.15
2024-01-08,SKU_3,WH_1,SUP_8,South,21.0,,14.0,240,0,7.72,13.54,0,0,21.14
2024-01-09,SKU_3,WH_1,SUP_8,South,27.0,473.0,14.0,240,0,7.72,13.54,0,0,26.56
2024-01-10,SKU_3,WH_1,SUP_8,South,20.0,453.0,14.0,240,0,7.72,13.54,0,0,19.08
2024-01-11,SKU_3,WH_1,SUP_8,North,25.0,428.0,14.0,240,0,7.72,13.54,0,0,28.17
not_a_date,SKU_3,WH_1,SUP_8,West,24.0,404.0,14.0,240,0,7.72,13.54,0,0,20.01
2024-01-13,SKU_3,WH_1,SUP_8,South,18.0,386.0,,240,0,7.72,13.54,0,0,15.25
2024-01-14,SKU_3,WH_1,SUP_8,,21.0,365.0,14.0,240,0,7.72,13.54,0,0,18.86
2024-01-15,SKU_3,WH_1,SUP_8,South,22.0,343.0,14.0,240,0,7.72,13.54,0,0,25.31
2024-01-16,SKU_3,WH_1,SUP_8,West,24.0,319.0,14.0,240,0,7.72,13.54,0,0,20.92
2024-01-17,SKU_3,WH_1,SUP_8,South,19.0,300.0,14.0,240,0,7.72,13.54,0,0,18.38
2024-01-18,SKU_3,WH_1,SUP_8,West,21.0,279.0,14.0,240,0,7.72,13.54,0,0,28.74
2024-01-19,SKU_3,WH_1,SUP_8,South,29.0,250.0,14.0,240,0,7.72,13.54,1,0,29.42
2024-01-20,SKU_3,WH_1,SUP_8,East,28.0,222.0,14.0,240,0,7.72,13.54,0,0,28.53
2024-01-21,SKU_3,WH_1,SUP_8,South,23.0,511.0,14.0,240,312,7.72,13.54,0,0,
2024-01-22,SKU_3,WH_1,SUP_8,West,23.0,488.0,14.0,240,0,7.72,13.54,0,0,20.69
2024-01-23,SKU_3,WH_1,SUP_8,North,26.0,462.0,14.0,240,0,7.72,13.54,0,0,24.51
2024-01-24,SKU_3,WH_1,SUP_8,North,22.0,440.0,14.0,240,0,7.72,13.54,0,0,19.89
2024-01-25,SKU_3,WH_1,SUP_8,South,24.0,416.0,14.0,240,0,7.72,13.54,0,0,22.37
2024-01-26,SKU_3,WH_1,SUP_8,South,27.0,389.0,14.0,240,0,7.72,13.54,0,0,23.32
2024-01-27,SKU_3,WH_1,SUP_8,East,22.0,367.0,14.0,240,0,7.72,13.54,0,0,24.72
2024-01-28,SKU_3,WH_1,SUP_8,South,31.0,336.0,14.0,240,0,7.72,13.54,0,0,27.18
2024-01-29,SKU_3,WH_1,SUP_8,East,20.0,316.0,14.0,240,0,7.72,13.54,0,0,17.22
2024-01-30,SKU_3,WH_1,SUP_8,West,19.0,297.0,14.0,240,0,7.72,13.54,0,0,21.18
2024-01-31,SKU_3,WH_1,SUP_8,North,29.0,268.0,14.0,240,0,7.72,13.54,0,0,30.38
2024-02-01,SKU_3,WH_1,SUP_8,South,24.0,244.0,14.0,240,0,7.72,13.54,0,0,N/A
2024-02-02,SKU_3,WH_1,SUP_8,South,17.0,227.0,14.0,240,0,7.72,13.54,0,0,18.84
2024-02-03,SKU_3,WH_1,SUP_8,South,31.0,440.0,14.0,240,244,7.72,13.54,0,0,28.32
2024-02-04,SKU_3,WH_1,SUP_8,East,22.0,418.0,14.0,240,0,7.72,13.54,0,0,26.12
2024-02-05,SKU_3,WH_1,SUP_8,West,23.0,395.0,14.0,240,0,7.72,13.54,0,0,24.44
2024-02-06,SKU_3,WH_1,SUP_8,South,28.0,367.0,14.0,240,0,7.72,13.54,0,0,29.63
2024-02-07,SKU_3,WH_1,SUP_8,East,20.0,347.0,14.0,240,0,7.72,13.54,0,0,17.03
2024-02-08,SKU_3,WH_1,SUP_8,West,20.0,327.0,14.0,240,0,7.72,13.54,0,0,20.66
2024-02-09,SKU_3,WH_1,SUP_8,South,24.0,303.0,14.0,240,0,7.72,13.54,0,0,24.02
2024-02-10,SKU_3,WH_1,SUP_8,North,28.0,275.0,14.0,240,0,7.72,13.54,0,0,26.26
2024-02-11,SKU_3,WH_1,SUP_8,North,21.0,254.0,14.0,240,0,7.72,13.54,0,0,N/A
2024-02-12,SKU_3,WH_1,SUP_8,North,27.0,227.0,14.0,240,0,7.72,13.54,0,0,29.85
2024-02-13,SKU_3,WH_1,SUP_8,South,37.0,457.0,14.0,240,267,7.72,13.54,0,0,39.01
2024-02-14,SKU_3,WH_1,SUP_8,North,26.0,431.0,14.0,240,0,7.72,13.54,0,0,21.83
2024-02-15,SKU_3,WH_1,SUP_8,East,21.0,410.0,14.0,240,0,7.72,13.54,0,0,21.38
2024-02-16,SKU_3,WH_1,SUP_8,West,39.0,371.0,14.0,240,0,7.72,13.54,0,0,44.14
2024-02-17,SKU_3,WH_1,SUP_8,West,24.0,347.0,14.0,240,0,7.72,13.54,0,0,21.6
2024-02-18,SKU_3,WH_1,SUP_8,East,32.0,315.0,14.0,240,0,7.72,13.54,0,0,30.59
2024-02-19,SKU_3,WH_1,SUP_8,West,missing,275.0,14.0,240,0,7.72,13.54,0,0,43.73
2024-02-20,SKU_3,WH_1,SUP_8,South,27.0,248.0,,240,0,7.72,13.54,0,0,24.16
2024-02-21,SKU_3,WH_1,SUP_8,South,33.0,215.0,14.0,240,0,7.72,13.54,1,0,35.75
2024-02-22,SKU_3,WH_1,SUP_8,North,,624.0,14.0,240,439,7.72,13.54,0,0,28.44
2024-02-23,SKU_3,WH_1,SUP_8,North,25.0,599.0,14.0,240,0,7.72,13.54,0,0,22.31
2024-02-24,SKU_3,WH_1,SUP_8,South,31.0,568.0,14.0,240,0,7.72,13.54,0,0,34.84
2024-02-25,SKU_3,WH_1,SUP_8,South,31.0,537.0,14.0,240,0,7.72,13.54,0,0,30.46
2024-02-26,SKU_3,WH_1,SUP_8,West,33.0,504.0,14.0,240,0,7.72,13.54,0,0,34.47
2024-02-27,SKU_3,WH_1,SUP_8,North,27.0,477.0,14.0,240,0,7.72,13.54,0,0,28.3
2024-02-28,SKU_3,WH_1,SUP_8,East,21.0,456.0,14.0,240,0,7.72,13.54,0,0,22.77
2024-02-29,SKU_3,WH_1,SUP_8,East,31.0,425.0,14.0,240,0,7.72,13.54,0,0,30.64
2024-03-01,SKU_3,WH_1,SUP_8,West,27.0,398.0,14.0,240,0,7.72,13.54,0,0,19.99
2024-03-02,SKU_3,WH_1,SUP_8,North,missing,375.0,14.0,240,0,7.72,13.54,0,0,21.56
2024-03-03,SKU_3,WH_1,SUP_8,North,48.0,327.0,14.0,240,0,7.72,13.54,1,0,40.97
2024-03-04,SKU_3,WH_1,SUP_8,North,26.0,301.0,14.0,240,0,7.72,13.54,0,0,18.54
2024-03-05,SKU_3,WH_1,SUP_8,West,44.0,,14.0,240,0,7.72,13.54,1,0,42.61
